Protein.Group	Protein.Ids	Genes	Run	Precursor.Normalised
Zm00001d006951	Zm00001d006951		B73_TMT1_1	0.087535
Zm00001d007009	Zm00001d007009		B73_TMT1_1	0.058642
Zm00001d035637	Zm00001d035637		B73_TMT1_1	0.055578
Zm00001d007012	Zm00001d007012		B73_TMT1_1	0.02644
Zm00001d007016	Zm00001d007016		B73_TMT1_1	0.060647
Zm00001d007031	Zm00001d007031		B73_TMT1_1	0.11917
Zm00001d007032	Zm00001d007032		B73_TMT1_1	0.062916
Zm00001d007034	Zm00001d007034		B73_TMT1_1	0.065202
Zm00001d007039	Zm00001d007039		B73_TMT1_1	0.099963
Zm00001d007043	Zm00001d007043		B73_TMT1_1	0.067126
Zm00001d007045	Zm00001d007045		B73_TMT1_1	0.1003
Zm00001d007048	Zm00001d007048		B73_TMT1_1	0.058424
Zm00001d007058	Zm00001d007058		B73_TMT1_1	0.066672
Zm00001d007059	Zm00001d007059		B73_TMT1_1	0.05122
Zm00001d007065	Zm00001d007065		B73_TMT1_1	0.064799
Zm00001d007067	Zm00001d007067		B73_TMT1_1	0.068622
Zm00001d007072	Zm00001d007072		B73_TMT1_1	0.037013
Zm00001d007073	Zm00001d007073		B73_TMT1_1	0.062401
Zm00001d007075	Zm00001d007075		B73_TMT1_1	0.079339
Zm00001d007084	Zm00001d007084		B73_TMT1_1	0.053138
Zm00001d007090	Zm00001d007090		B73_TMT1_1	0.0
Zm00001d007091	Zm00001d007091		B73_TMT1_1	0.0
Zm00001d007092	Zm00001d007092		B73_TMT1_1	0.027409
Zm00001d007094	Zm00001d007094		B73_TMT1_1	0.061574
Zm00001d007096	Zm00001d007096		B73_TMT1_1	0.054193
Zm00001d007103	Zm00001d007103		B73_TMT1_1	0.0
Zm00001d007108	Zm00001d007108		B73_TMT1_1	0.073398
Zm00001d007111	Zm00001d007111		B73_TMT1_1	0.070927
Zm00001d007113	Zm00001d007113		B73_TMT1_1	0.076
Zm00001d007117	Zm00001d007117		B73_TMT1_1	0.073231
Zm00001d007118	Zm00001d007118		B73_TMT1_1	0.074444
Zm00001d007124	Zm00001d007124		B73_TMT1_1	0.077598
Zm00001d007133	Zm00001d007133		B73_TMT1_1	0.083145
Zm00001d007143	Zm00001d007143		B73_TMT1_1	0.0
Zm00001d007144	Zm00001d007144		B73_TMT1_1	0.0
Zm00001d022466	Zm00001d022466		B73_TMT1_1	0.0
Zm00001d007146	Zm00001d007146		B73_TMT1_1	0.070368
Zm00001d007154	Zm00001d007154		B73_TMT1_1	0.089952
Zm00001d007157	Zm00001d007157		B73_TMT1_1	0.0
Zm00001d007158	Zm00001d007158		B73_TMT1_1	0.08828
Zm00001d007160	Zm00001d007160		B73_TMT1_1	0.099226
Zm00001d007161	Zm00001d007161		B73_TMT1_1	0.0
Zm00001d007164	Zm00001d007164		B73_TMT1_1	0.0
Zm00001d007172	Zm00001d007172		B73_TMT1_1	0.061832
Zm00001d007179	Zm00001d007179		B73_TMT1_1	0.076552
Zm00001d007180	Zm00001d007180		B73_TMT1_1	0.075804
Zm00001d007184	Zm00001d007184		B73_TMT1_1	0.051829
Zm00001d007186	Zm00001d007186		B73_TMT1_1	0.09799
Zm00001d007187	Zm00001d007187		B73_TMT1_1	0.052527
Zm00001d007189	Zm00001d007189		B73_TMT1_1	0.094551
Zm00001d007192	Zm00001d007192		B73_TMT1_1	0.073884
Zm00001d007193	Zm00001d007193		B73_TMT1_1	0.07973
Zm00001d007195	Zm00001d007195		B73_TMT1_1	0.097926
Zm00001d007197	Zm00001d007197		B73_TMT1_1	0.073154
Zm00001d007202	Zm00001d007202		B73_TMT1_1	0.088043
Zm00001d007207	Zm00001d007207		B73_TMT1_1	0.063936
Zm00001d007208	Zm00001d007208		B73_TMT1_1	0.077975
Zm00001d007213	Zm00001d007213		B73_TMT1_1	0.052279
Zm00001d007214	Zm00001d007214		B73_TMT1_1	0.087178
Zm00001d007215	Zm00001d007215		B73_TMT1_1	0.075787
Zm00001d007225	Zm00001d007225		B73_TMT1_1	0.07532
Zm00001d007229	Zm00001d007229		B73_TMT1_1	0.064434
Zm00001d007231	Zm00001d007231		B73_TMT1_1	0.062312
Zm00001d007232	Zm00001d007232		B73_TMT1_1	0.04548
Zm00001d007233	Zm00001d007233		B73_TMT1_1	0.062724
Zm00001d007234	Zm00001d007234		B73_TMT1_1	0.068325
Zm00001d007241	Zm00001d007241		B73_TMT1_1	0.093291
Zm00001d007258	Zm00001d007258		B73_TMT1_1	0.039226
Zm00001d007259	Zm00001d007259		B73_TMT1_1	0.051707
Zm00001d007267	Zm00001d007267		B73_TMT1_1	0.034645
Zm00001d007269	Zm00001d007269		B73_TMT1_1	0.067727
Zm00001d007270	Zm00001d007270		B73_TMT1_1	0.070113
Zm00001d007277	Zm00001d007277		B73_TMT1_1	0.078368
Zm00001d007279	Zm00001d007279		B73_TMT1_1	0.076706
Zm00001d007284	Zm00001d007284		B73_TMT1_1	0.0
Zm00001d007288	Zm00001d007288		B73_TMT1_1	0.072506
Zm00001d007290	Zm00001d007290		B73_TMT1_1	0.0
Zm00001d007296	Zm00001d007296		B73_TMT1_1	0.069969
Zm00001d007299	Zm00001d007299		B73_TMT1_1	0.047306
Zm00001d007300	Zm00001d007300		B73_TMT1_1	0.070272
Zm00001d007301	Zm00001d007301		B73_TMT1_1	0.088244
Zm00001d007302	Zm00001d007302		B73_TMT1_1	0.0
Zm00001d007312	Zm00001d007312		B73_TMT1_1	0.079447
Zm00001d007313	Zm00001d007313		B73_TMT1_1	0.0
Zm00001d007316	Zm00001d007316		B73_TMT1_1	0.0
Zm00001d007318	Zm00001d007318		B73_TMT1_1	0.069326
Zm00001d007319	Zm00001d007319		B73_TMT1_1	0.021368
Zm00001d007320	Zm00001d007320		B73_TMT1_1	0.05735
Zm00001d007327	Zm00001d007327		B73_TMT1_1	0.077132
Zm00001d007328	Zm00001d007328		B73_TMT1_1	0.0
Zm00001d007339	Zm00001d007339		B73_TMT1_1	0.0
Zm00001d007345	Zm00001d007345		B73_TMT1_1	0.05727
Zm00001d007349	Zm00001d007349		B73_TMT1_1	0.0
Zm00001d007354	Zm00001d007354		B73_TMT1_1	0.080032
Zm00001d007360	Zm00001d007360		B73_TMT1_1	0.0
Zm00001d007363	Zm00001d007363		B73_TMT1_1	0.0
Zm00001d007366	Zm00001d007366		B73_TMT1_1	0.04113
Zm00001d007369	Zm00001d007369		B73_TMT1_1	0.09458
Zm00001d007372	Zm00001d007372		B73_TMT1_1	0.0
Zm00001d007378	Zm00001d007378		B73_TMT1_1	0.042068
Zm00001d007383	Zm00001d007383		B73_TMT1_1	0.069662
Zm00001d007388	Zm00001d007388		B73_TMT1_1	0.079173
Zm00001d007391	Zm00001d007391		B73_TMT1_1	0.0
Zm00001d007394	Zm00001d007394		B73_TMT1_1	0.010627
Zm00001d007395	Zm00001d007395		B73_TMT1_1	0.0
Zm00001d007422	Zm00001d007422		B73_TMT1_1	0.073332
Zm00001d007430	Zm00001d007430		B73_TMT1_1	0.0
Zm00001d007435	Zm00001d007435		B73_TMT1_1	0.057728
Zm00001d052621	Zm00001d052621		B73_TMT1_1	0.054223
Zm00001d007441	Zm00001d007441		B73_TMT1_1	0.078574
Zm00001d007442	Zm00001d007442		B73_TMT1_1	0.0
Zm00001d007446	Zm00001d007446		B73_TMT1_1	0.069717
Zm00001d007454	Zm00001d007454		B73_TMT1_1	0.062754
Zm00001d007455	Zm00001d007455		B73_TMT1_1	0.084292
Zm00001d007457	Zm00001d007457		B73_TMT1_1	0.075431
Zm00001d007464	Zm00001d007464		B73_TMT1_1	0.059551
Zm00001d007475	Zm00001d007475		B73_TMT1_1	0.0
Zm00001d007479	Zm00001d007479		B73_TMT1_1	0.069324
Zm00001d007486	Zm00001d007486		B73_TMT1_1	0.1454
Zm00001d007496	Zm00001d007496		B73_TMT1_1	0.054236
Zm00001d007500	Zm00001d007500		B73_TMT1_1	0.050254
Zm00001d007508	Zm00001d007508		B73_TMT1_1	0.08311
Zm00001d007514	Zm00001d007514		B73_TMT1_1	0.06768
Zm00001d007517	Zm00001d007517		B73_TMT1_1	0.0
Zm00001d007555	Zm00001d007555		B73_TMT1_1	0.047163
Zm00001d007569	Zm00001d007569		B73_TMT1_1	0.0
Zm00001d007573	Zm00001d007573		B73_TMT1_1	0.0
Zm00001d007577	Zm00001d007577		B73_TMT1_1	0.058345
Zm00001d007581	Zm00001d007581		B73_TMT1_1	0.019062
Zm00001d007583	Zm00001d007583		B73_TMT1_1	0.07948
Zm00001d007585	Zm00001d007585		B73_TMT1_1	0.064169
Zm00001d007592	Zm00001d007592		B73_TMT1_1	0.030372
Zm00001d007594	Zm00001d007594		B73_TMT1_1	0.060472
Zm00001d007597	Zm00001d007597		B73_TMT1_1	0.040455
Zm00001d007600	Zm00001d007600		B73_TMT1_1	0.066009
Zm00001d007620	Zm00001d007620		B73_TMT1_1	0.0
Zm00001d007606	Zm00001d007606		B73_TMT1_1	0.0
Zm00001d007610	Zm00001d007610		B73_TMT1_1	0.067579
Zm00001d007624	Zm00001d007624		B73_TMT1_1	0.068492
Zm00001d035288	Zm00001d035288		B73_TMT1_1	0.087834
Zm00001d007638	Zm00001d007638		B73_TMT1_1	0.062869
Zm00001d007639	Zm00001d007639		B73_TMT1_1	0.058015
Zm00001d007645	Zm00001d007645		B73_TMT1_1	0.0
Zm00001d007650	Zm00001d007650		B73_TMT1_1	0.07275
Zm00001d007661	Zm00001d007661		B73_TMT1_1	0.0
Zm00001d007677	Zm00001d007677		B73_TMT1_1	0.050127
Zm00001d007679	Zm00001d007679		B73_TMT1_1	0.043897
Zm00001d007687	Zm00001d007687		B73_TMT1_1	0.082122
Zm00001d007692	Zm00001d007692		B73_TMT1_1	0.081658
Zm00001d007698	Zm00001d007698		B73_TMT1_1	0.077911
Zm00001d007705	Zm00001d007705		B73_TMT1_1	0.2638
Zm00001d007707	Zm00001d007707		B73_TMT1_1	0.054131
Zm00001d007716	Zm00001d007716		B73_TMT1_1	0.041389
Zm00001d007718	Zm00001d007718		B73_TMT1_1	0.19681
Zm00001d007719	Zm00001d007719		B73_TMT1_1	0.068293
Zm00001d007726	Zm00001d007726		B73_TMT1_1	0.0
Zm00001d007745	Zm00001d007745		B73_TMT1_1	0.19595
Zm00001d007753	Zm00001d007753		B73_TMT1_1	0.057369
Zm00001d007754	Zm00001d007754		B73_TMT1_1	0.0
Zm00001d007755	Zm00001d007755		B73_TMT1_1	0.07599
Zm00001d007758	Zm00001d007758		B73_TMT1_1	0.07832
Zm00001d007765	Zm00001d007765		B73_TMT1_1	0.10546
Zm00001d007767	Zm00001d007767		B73_TMT1_1	0.078881
Zm00001d007770	Zm00001d007770		B73_TMT1_1	0.057382
Zm00001d007772	Zm00001d007772		B73_TMT1_1	0.090459
Zm00001d007773	Zm00001d007773		B73_TMT1_1	0.0
Zm00001d007775	Zm00001d007775		B73_TMT1_1	0.056468
Zm00001d007777	Zm00001d007777		B73_TMT1_1	0.0
Zm00001d007781	Zm00001d007781		B73_TMT1_1	0.0
Zm00001d007783	Zm00001d007783		B73_TMT1_1	0.0
Zm00001d007789	Zm00001d007789		B73_TMT1_1	0.0
Zm00001d007800	Zm00001d007800		B73_TMT1_1	0.09492
Zm00001d007802	Zm00001d007802		B73_TMT1_1	0.071103
Zm00001d007806	Zm00001d007806		B73_TMT1_1	0.066344
Zm00001d007807	Zm00001d007807		B73_TMT1_1	0.071918
Zm00001d007819	Zm00001d007819		B73_TMT1_1	0.093018
Zm00001d007823	Zm00001d007823		B73_TMT1_1	0.091966
Zm00001d007824	Zm00001d007824		B73_TMT1_1	0.08678
Zm00001d007827	Zm00001d007827		B73_TMT1_1	0.0
Zm00001d007830	Zm00001d007830		B73_TMT1_1	0.068851
Zm00001d007831	Zm00001d007831		B73_TMT1_1	0.14794
Zm00001d018907	Zm00001d018907		B73_TMT1_1	0.057463
Zm00001d007839	Zm00001d007839		B73_TMT1_1	0.0
Zm00001d007849	Zm00001d007849		B73_TMT1_1	0.08
Zm00001d007851	Zm00001d007851		B73_TMT1_1	0.068299
Zm00001d007857	Zm00001d007857		B73_TMT1_1	0.028918
Zm00001d007858	Zm00001d007858		B73_TMT1_1	0.046341
Zm00001d007862	Zm00001d007862		B73_TMT1_1	0.036862
Zm00001d007865	Zm00001d007865		B73_TMT1_1	0.059705
Zm00001d007869	Zm00001d007869		B73_TMT1_1	0.088289
Zm00001d007878	Zm00001d007878		B73_TMT1_1	0.0
Zm00001d007881	Zm00001d007881		B73_TMT1_1	0.073293
Zm00001d007884	Zm00001d007884		B73_TMT1_1	0.07848
Zm00001d007889	Zm00001d007889		B73_TMT1_1	0.0
Zm00001d007890	Zm00001d007890		B73_TMT1_1	0.079508
Zm00001d007892	Zm00001d007892		B73_TMT1_1	0.070089
Zm00001d007896	Zm00001d007896		B73_TMT1_1	0.056857
Zm00001d007897	Zm00001d007897		B73_TMT1_1	0.085863
Zm00001d007900	Zm00001d007900		B73_TMT1_1	0.087718
Zm00001d007901	Zm00001d007901		B73_TMT1_1	0.084148
Zm00001d007902	Zm00001d007902		B73_TMT1_1	0.086472
Zm00001d007904	Zm00001d007904		B73_TMT1_1	0.057404
Zm00001d007905	Zm00001d007905		B73_TMT1_1	0.051871
Zm00001d007907	Zm00001d007907		B73_TMT1_1	0.065947
Zm00001d007909	Zm00001d007909		B73_TMT1_1	0.058929
Zm00001d007912	Zm00001d007912		B73_TMT1_1	0.065774
Zm00001d007915	Zm00001d007915		B73_TMT1_1	0.0
Zm00001d007918	Zm00001d007918		B73_TMT1_1	0.12037
Zm00001d007921	Zm00001d007921		B73_TMT1_1	0.058457
Zm00001d007924	Zm00001d007924		B73_TMT1_1	0.0
Zm00001d007932	Zm00001d007932		B73_TMT1_1	0.0
Zm00001d007934	Zm00001d007934		B73_TMT1_1	0.077047
Zm00001d007935	Zm00001d007935		B73_TMT1_1	0.057156
Zm00001d007936	Zm00001d007936		B73_TMT1_1	0.074753
Zm00001d007937	Zm00001d007937		B73_TMT1_1	0.051214
Zm00001d007938	Zm00001d007938		B73_TMT1_1	0.094977
Zm00001d007940	Zm00001d007940		B73_TMT1_1	0.065282
Zm00001d007942	Zm00001d007942		B73_TMT1_1	0.075297
Zm00001d007943	Zm00001d007943		B73_TMT1_1	0.074486
Zm00001d007945	Zm00001d007945		B73_TMT1_1	0.063758
Zm00001d007947	Zm00001d007947		B73_TMT1_1	0.055148
Zm00001d018667	Zm00001d018667		B73_TMT1_1	0.0
Zm00001d007951	Zm00001d007951		B73_TMT1_1	0.071064
Zm00001d007960	Zm00001d007960		B73_TMT1_1	0.078083
Zm00001d007961	Zm00001d007961		B73_TMT1_1	0.049529
Zm00001d007966	Zm00001d007966		B73_TMT1_1	0.079685
Zm00001d007972	Zm00001d007972		B73_TMT1_1	0.058166
Zm00001d007978	Zm00001d007978		B73_TMT1_1	0.054662
Zm00001d008171	Zm00001d008171		B73_TMT1_1	0.0
Zm00001d008173	Zm00001d008173		B73_TMT1_1	0.096838
Zm00001d008176	Zm00001d008176		B73_TMT1_1	0.0
Zm00001d008178	Zm00001d008178		B73_TMT1_1	0.092511
Zm00001d008187	Zm00001d008187		B73_TMT1_1	0.0
Zm00001d008189	Zm00001d008189		B73_TMT1_1	0.054157
Zm00001d014356	Zm00001d014356		B73_TMT1_1	0.0
Zm00001d008203	Zm00001d008203		B73_TMT1_1	0.034148
Zm00001d008209	Zm00001d008209		B73_TMT1_1	0.030963
Zm00001d008210	Zm00001d008210		B73_TMT1_1	0.10429
Zm00001d008215	Zm00001d008215		B73_TMT1_1	0.081629
Zm00001d040509	Zm00001d040509		B73_TMT1_1	0.10329
Zm00001d008218	Zm00001d008218		B73_TMT1_1	0.080923
Zm00001d008224	Zm00001d008224		B73_TMT1_1	0.070852
Zm00001d008225	Zm00001d008225		B73_TMT1_1	0.083669
Zm00001d008229	Zm00001d008229		B73_TMT1_1	0.0
Zm00001d008230	Zm00001d008230		B73_TMT1_1	0.028859
Zm00001d008233	Zm00001d008233		B73_TMT1_1	0.068321
Zm00001d008236	Zm00001d008236		B73_TMT1_1	0.092181
Zm00001d008238	Zm00001d008238		B73_TMT1_1	0.075146
Zm00001d040442	Zm00001d040442		B73_TMT1_1	0.0
Zm00001d008241	Zm00001d008241		B73_TMT1_1	0.043406
Zm00001d008242	Zm00001d008242		B73_TMT1_1	0.082193
Zm00001d008244	Zm00001d008244		B73_TMT1_1	0.081963
Zm00001d014749	Zm00001d014749		B73_TMT1_1	0.080767
Zm00001d008249	Zm00001d008249		B73_TMT1_1	0.049357
Zm00001d008255	Zm00001d008255		B73_TMT1_1	0.0
Zm00001d008256	Zm00001d008256		B73_TMT1_1	0.075192
Zm00001d008259	Zm00001d008259		B73_TMT1_1	0.067295
Zm00001d008260	Zm00001d008260		B73_TMT1_1	0.0
Zm00001d008264	Zm00001d008264		B73_TMT1_1	0.098649
Zm00001d008266	Zm00001d008266		B73_TMT1_1	0.052959
Zm00001d008268	Zm00001d008268		B73_TMT1_1	0.075017
Zm00001d008271	Zm00001d008271		B73_TMT1_1	0.065119
Zm00001d008281	Zm00001d008281		B73_TMT1_1	0.06643
Zm00001d008283	Zm00001d008283		B73_TMT1_1	0.052424
Zm00001d040334	Zm00001d040334		B73_TMT1_1	0.07861
Zm00001d008287	Zm00001d008287		B73_TMT1_1	0.1323
Zm00001d008289	Zm00001d008289		B73_TMT1_1	0.072952
Zm00001d008293	Zm00001d008293		B73_TMT1_1	0.061918
Zm00001d008294	Zm00001d008294		B73_TMT1_1	0.074357
Zm00001d008295	Zm00001d008295		B73_TMT1_1	0.068237
Zm00001d008297	Zm00001d008297		B73_TMT1_1	0.0
Zm00001d008299	Zm00001d008299		B73_TMT1_1	0.12146
Zm00001d008300	Zm00001d008300		B73_TMT1_1	0.088521
Zm00001d008310	Zm00001d008310		B73_TMT1_1	0.069228
Zm00001d008314	Zm00001d008314		B73_TMT1_1	0.051746
Zm00001d008320	Zm00001d008320		B73_TMT1_1	0.085818
Zm00001d008322	Zm00001d008322		B73_TMT1_1	0.069984
Zm00001d008323	Zm00001d008323		B73_TMT1_1	0.078706
Zm00001d008326	Zm00001d008326		B73_TMT1_1	0.0
Zm00001d008327	Zm00001d008327		B73_TMT1_1	0.078366
Zm00001d008330	Zm00001d008330		B73_TMT1_1	0.0
Zm00001d008331	Zm00001d008331		B73_TMT1_1	0.0
Zm00001d008345	Zm00001d008345		B73_TMT1_1	0.069732
Zm00001d008346	Zm00001d008346		B73_TMT1_1	0.034119
Zm00001d008354	Zm00001d008354		B73_TMT1_1	0.072156
Zm00001d008360	Zm00001d008360		B73_TMT1_1	0.09216
Zm00001d008363	Zm00001d008363		B73_TMT1_1	0.049556
Zm00001d008369	Zm00001d008369		B73_TMT1_1	0.062118
Zm00001d008370	Zm00001d008370		B73_TMT1_1	0.099969
Zm00001d008374	Zm00001d008374		B73_TMT1_1	0.067707
Zm00001d008376	Zm00001d008376		B73_TMT1_1	0.093639
Zm00001d008377	Zm00001d008377		B73_TMT1_1	0.079941
Zm00001d008379	Zm00001d008379		B73_TMT1_1	0.065489
Zm00001d008380	Zm00001d008380		B73_TMT1_1	0.075583
Zm00001d008387	Zm00001d008387		B73_TMT1_1	0.069984
Zm00001d008389	Zm00001d008389		B73_TMT1_1	0.074092
Zm00001d008390	Zm00001d008390		B73_TMT1_1	0.048473
Zm00001d008394	Zm00001d008394		B73_TMT1_1	0.03646
Zm00001d008395	Zm00001d008395		B73_TMT1_1	0.0
Zm00001d008397	Zm00001d008397		B73_TMT1_1	0.043535
Zm00001d008403	Zm00001d008403		B73_TMT1_1	0.06076
Zm00001d008405	Zm00001d008405		B73_TMT1_1	0.071456
Zm00001d008406	Zm00001d008406		B73_TMT1_1	0.099528
Zm00001d008408	Zm00001d008408		B73_TMT1_1	0.060639
Zm00001d008409	Zm00001d008409		B73_TMT1_1	0.055653
Zm00001d008411	Zm00001d008411		B73_TMT1_1	0.06981
Zm00001d008412	Zm00001d008412		B73_TMT1_1	0.0
Zm00001d008413	Zm00001d008413		B73_TMT1_1	0.029334
Zm00001d008422	Zm00001d008422		B73_TMT1_1	0.0
Zm00001d008427	Zm00001d008427		B73_TMT1_1	0.0
Zm00001d008428	Zm00001d008428		B73_TMT1_1	0.050426
Zm00001d008429	Zm00001d008429		B73_TMT1_1	0.082388
Zm00001d008432	Zm00001d008432		B73_TMT1_1	0.12976
Zm00001d008433	Zm00001d008433		B73_TMT1_1	0.057734
Zm00001d008435	Zm00001d008435		B73_TMT1_1	0.047957
Zm00001d008439	Zm00001d008439		B73_TMT1_1	0.071273
Zm00001d008440	Zm00001d008440		B73_TMT1_1	0.057496
Zm00001d008491	Zm00001d008491		B73_TMT1_1	0.095135
Zm00001d008494	Zm00001d008494		B73_TMT1_1	0.0
Zm00001d008495	Zm00001d008495		B73_TMT1_1	0.0
Zm00001d008497	Zm00001d008497		B73_TMT1_1	0.040109
Zm00001d008498	Zm00001d008498		B73_TMT1_1	0.059011
Zm00001d008499	Zm00001d008499		B73_TMT1_1	0.043447
Zm00001d008502	Zm00001d008502		B73_TMT1_1	0.073816
Zm00001d008512	Zm00001d008512		B73_TMT1_1	0.045946
Zm00001d008517	Zm00001d008517		B73_TMT1_1	0.077638
Zm00001d008520	Zm00001d008520		B73_TMT1_1	0.0664
Zm00001d008529	Zm00001d008529		B73_TMT1_1	0.057348
Zm00001d008531	Zm00001d008531		B73_TMT1_1	0.086228
Zm00001d008548	Zm00001d008548		B73_TMT1_1	0.068721
Zm00001d008549	Zm00001d008549		B73_TMT1_1	0.058644
Zm00001d008564	Zm00001d008564		B73_TMT1_1	0.0
Zm00001d008567	Zm00001d008567		B73_TMT1_1	0.062962
Zm00001d008573	Zm00001d008573		B73_TMT1_1	0.0603
Zm00001d008581	Zm00001d008581		B73_TMT1_1	0.084818
Zm00001d008587	Zm00001d008587		B73_TMT1_1	0.0
Zm00001d008588	Zm00001d008588		B73_TMT1_1	0.074679
Zm00001d008591	Zm00001d008591		B73_TMT1_1	0.062846
Zm00001d008594	Zm00001d008594		B73_TMT1_1	0.056944
Zm00001d008595	Zm00001d008595		B73_TMT1_1	0.082514
Zm00001d008596	Zm00001d008596		B73_TMT1_1	0.087573
Zm00001d008604	Zm00001d008604		B73_TMT1_1	0.058083
Zm00001d008610	Zm00001d008610		B73_TMT1_1	0.046733
Zm00001d008611	Zm00001d008611		B73_TMT1_1	0.055227
Zm00001d008612	Zm00001d008612		B73_TMT1_1	0.037323
Zm00001d008613	Zm00001d008613		B73_TMT1_1	0.0
Zm00001d008614	Zm00001d008614		B73_TMT1_1	0.066065
Zm00001d008617	Zm00001d008617		B73_TMT1_1	0.087961
Zm00001d008618	Zm00001d008618		B73_TMT1_1	0.047709
Zm00001d008619	Zm00001d008619		B73_TMT1_1	0.060442
Zm00001d008620	Zm00001d008620		B73_TMT1_1	0.052152
Zm00001d008622	Zm00001d008622		B73_TMT1_1	0.054126
Zm00001d008624	Zm00001d008624		B73_TMT1_1	0.072571
Zm00001d008628	Zm00001d008628		B73_TMT1_1	0.088486
Zm00001d008634	Zm00001d008634		B73_TMT1_1	0.077504
Zm00001d008640	Zm00001d008640		B73_TMT1_1	0.084828
Zm00001d008641	Zm00001d008641		B73_TMT1_1	0.0
Zm00001d008642	Zm00001d008642		B73_TMT1_1	0.077906
Zm00001d008645	Zm00001d008645		B73_TMT1_1	0.065407
Zm00001d008651	Zm00001d008651		B73_TMT1_1	0.05234
Zm00001d008656	Zm00001d008656		B73_TMT1_1	0.076563
Zm00001d008663	Zm00001d008663		B73_TMT1_1	0.0
Zm00001d008666	Zm00001d008666		B73_TMT1_1	0.0
Zm00001d008679	Zm00001d008679		B73_TMT1_1	0.094405
Zm00001d008689	Zm00001d008689		B73_TMT1_1	0.071747
Zm00001d008690	Zm00001d008690		B73_TMT1_1	0.060758
Zm00001d008693	Zm00001d008693		B73_TMT1_1	0.093303
Zm00001d008700	Zm00001d008700		B73_TMT1_1	0.07839
Zm00001d008708	Zm00001d008708		B73_TMT1_1	0.069022
Zm00001d008715	Zm00001d008715		B73_TMT1_1	0.0
Zm00001d008721	Zm00001d008721		B73_TMT1_1	0.072287
Zm00001d008724	Zm00001d008724		B73_TMT1_1	0.0
Zm00001d008725	Zm00001d008725		B73_TMT1_1	0.05939
Zm00001d008727	Zm00001d008727		B73_TMT1_1	0.070349
Zm00001d008730	Zm00001d008730		B73_TMT1_1	0.08347
Zm00001d008731	Zm00001d008731		B73_TMT1_1	0.062428
Zm00001d008733	Zm00001d008733		B73_TMT1_1	0.090631
Zm00001d008734	Zm00001d008734		B73_TMT1_1	0.049715
Zm00001d008736	Zm00001d008736		B73_TMT1_1	0.060304
Zm00001d008739	Zm00001d008739		B73_TMT1_1	0.10878
Zm00001d008743	Zm00001d008743		B73_TMT1_1	0.065333
Zm00001d008744	Zm00001d008744		B73_TMT1_1	0.072947
Zm00001d008748	Zm00001d008748		B73_TMT1_1	0.0
Zm00001d008752	Zm00001d008752		B73_TMT1_1	0.06966
Zm00001d008757	Zm00001d008757		B73_TMT1_1	0.075272
Zm00001d008758	Zm00001d008758		B73_TMT1_1	0.075437
Zm00001d008759	Zm00001d008759		B73_TMT1_1	0.065022
Zm00001d008762	Zm00001d008762		B73_TMT1_1	0.078701
Zm00001d008763	Zm00001d008763		B73_TMT1_1	0.0
Zm00001d008764	Zm00001d008764		B73_TMT1_1	0.048192
Zm00001d008777	Zm00001d008777		B73_TMT1_1	0.061953
Zm00001d008779	Zm00001d008779		B73_TMT1_1	0.047414
Zm00001d008788	Zm00001d008788		B73_TMT1_1	0.097187
Zm00001d008789	Zm00001d008789		B73_TMT1_1	0.074838
Zm00001d008791	Zm00001d008791		B73_TMT1_1	0.089798
Zm00001d008795	Zm00001d008795		B73_TMT1_1	0.0
Zm00001d008816	Zm00001d008816		B73_TMT1_1	0.08093
Zm00001d008820	Zm00001d008820		B73_TMT1_1	0.10635
Zm00001d008826	Zm00001d008826		B73_TMT1_1	0.0
Zm00001d008827	Zm00001d008827		B73_TMT1_1	0.06609
Zm00001d008839	Zm00001d008839		B73_TMT1_1	0.0
Zm00001d008841	Zm00001d008841		B73_TMT1_1	0.0
Zm00001d032922	Zm00001d032922		B73_TMT1_1	0.061221
Zm00001d008846	Zm00001d008846		B73_TMT1_1	0.074747
Zm00001d008847	Zm00001d008847		B73_TMT1_1	0.057707
Zm00001d008850	Zm00001d008850		B73_TMT1_1	0.078352
Zm00001d008851	Zm00001d008851		B73_TMT1_1	0.07285
Zm00001d008863	Zm00001d008863		B73_TMT1_1	0.057353
Zm00001d008870	Zm00001d008870		B73_TMT1_1	0.0
Zm00001d008871	Zm00001d008871		B73_TMT1_1	0.080166
Zm00001d008874	Zm00001d008874		B73_TMT1_1	0.078213
Zm00001d008892	Zm00001d008892		B73_TMT1_1	0.074744
Zm00001d008893	Zm00001d008893		B73_TMT1_1	0.068046
Zm00001d008898	Zm00001d008898		B73_TMT1_1	0.090403
Zm00001d008902	Zm00001d008902		B73_TMT1_1	0.0
Zm00001d008903	Zm00001d008903		B73_TMT1_1	0.070908
Zm00001d008905	Zm00001d008905		B73_TMT1_1	0.048328
Zm00001d008906	Zm00001d008906		B73_TMT1_1	0.066004
Zm00001d039401	Zm00001d039401		B73_TMT1_1	0.074526
Zm00001d008916	Zm00001d008916		B73_TMT1_1	0.061487
Zm00001d008925	Zm00001d008925		B73_TMT1_1	0.0
Zm00001d008929	Zm00001d008929		B73_TMT1_1	0.055428
Zm00001d008930	Zm00001d008930		B73_TMT1_1	0.066396
Zm00001d008932	Zm00001d008932		B73_TMT1_1	0.071164
Zm00001d008939	Zm00001d008939		B73_TMT1_1	0.019292
